Transaction_ID,Customer_ID,Age_Group,Gender,City,Product_Category,Units_Sold,Price,Total_Spend,IoT_Feature_Used,Device_Connectivity,Carbon_Footprint_gCO2,Purchase_Date
TX003596,C3618,18-24,Male,Mumbai,RFID Apparel,1,123.18,123.18,Yes,5G,244.26,08-03-2023
TX003597,C1682,25-34,Non-binary,Jaipur,IoT Sneakers,1,219.37,219.37,No,NA,464.4,10-07-2021
TX003598,C7839,55+,Non-binary,Kolkata,RFID Apparel,1,93.26,93.26,No,NA,123.04,09-01-2022
TX003599,C9072,55+,Non-binary,Lucknow,Smart Hat,1,68.17,68.17,No,NA,389.29,03-11-2020
TX003600,C5135,55+,Male,Ahmedabad,Smart Jacket,1,370.43,370.43,No,NA,430.22,10-10-2024
TX003601,C8566,55+,Non-binary,Mumbai,AR Glasses,1,361.89,361.89,No,NA,119.28,22-02-2025
TX003602,C4510,35-44,Prefer not to say,Delhi,IoT Sneakers,1,128.39,128.39,No,NA,132.15,26-07-2021
TX003603,C5104,18-24,Prefer not to say,Hyderabad,AR Glasses,1,566.65,566.65,No,NA,418.02,10-06-2020
TX003604,C9811,18-24,Prefer not to say,Lucknow,AR Glasses,1,494.06,494.06,No,NA,186.98,11-05-2023
TX003605,C1764,35-44,Prefer not to say,Mumbai,Smartwatch,1,291.78,291.78,Yes,NFC,399.73,09-09-2023
TX003606,C7332,45-54,Male,Delhi,RFID Apparel,1,69.65,69.65,Yes,NFC,133.06,01-04-2022
TX003607,C1364,25-34,Non-binary,Lucknow,AR Glasses,1,539.26,539.26,No,NA,212.25,07-02-2020
TX003608,C8430,35-44,Male,Lucknow,RFID Apparel,1,94.03,94.03,Yes,NFC,166.5,25-03-2022
TX003609,C5921,18-24,Female,Kolkata,RFID Apparel,1,74.75,74.75,No,NA,198.96,09-08-2021
TX003610,C9721,55+,Female,Lucknow,Smartwatch,1,173.6,173.6,No,NA,370.06,23-11-2022
TX003611,C9797,18-24,Non-binary,Bengaluru,RFID Apparel,1,107.44,107.44,Yes,NFC,88.66,18-09-2020
TX003612,C1376,25-34,Prefer not to say,Delhi,Smart Jacket,1,261.18,261.18,Yes,Bluetooth,433.34,31-08-2024
TX003613,C3678,35-44,Male,Chennai,RFID Apparel,1,99.56,99.56,Yes,Bluetooth,135.42,02-08-2023
TX003614,C7000,18-24,Male,Kolkata,Smartwatch,1,273.17,273.17,Yes,NFC,247.81,05-11-2023
TX003615,C4023,18-24,Non-binary,Lucknow,IoT Sneakers,1,220.77,220.77,No,NA,280.37,31-07-2022
TX003616,C9493,35-44,Non-binary,Mumbai,Smartwatch,1,266.55,266.55,No,NA,103.29,17-07-2024
TX003617,C3046,18-24,Prefer not to say,Bengaluru,IoT Sneakers,1,174.81,174.81,No,NA,169.57,07-12-2021
TX003618,C9901,25-34,Prefer not to say,Mumbai,Smartwatch,1,314.31,314.31,Yes,Bluetooth,207.68,17-04-2023
TX003619,C9144,45-54,Non-binary,Bengaluru,IoT Sneakers,1,203.1,203.1,No,NA,240.32,09-10-2020
TX003620,C9522,55+,Non-binary,Mumbai,IoT Sneakers,1,198.57,198.57,No,NA,442.3,25-11-2023
TX003621,C9760,55+,Non-binary,Chennai,IoT Sneakers,1,209.1,209.1,No,NA,178.53,25-03-2024
TX003622,C2144,55+,Female,Bengaluru,Smart Jacket,1,477.93,477.93,No,NA,220.19,03-04-2021
TX003623,C5198,55+,Female,Ahmedabad,Smartwatch,1,276.39,276.39,No,NA,227.66,20-11-2020
TX003624,C5776,18-24,Prefer not to say,Delhi,Smartwatch,1,313.9,313.9,No,NA,132.13,06-11-2021
TX003625,C8850,45-54,Male,Ahmedabad,IoT Sneakers,1,132.98,132.98,No,NA,467.67,15-01-2022
TX003626,C7022,25-34,Prefer not to say,Kolkata,IoT Sneakers,1,134.7,134.7,Yes,NFC,261.95,03-11-2020
TX003627,C2957,55+,Prefer not to say,Delhi,Smartwatch,1,215.67,215.67,No,NA,470.13,23-07-2021
TX003628,C8076,18-24,Male,Chennai,AR Glasses,1,578.64,578.64,No,NA,239.04,17-06-2025
TX003629,C6706,35-44,Prefer not to say,Lucknow,IoT Sneakers,1,157.92,157.92,No,NA,140.53,18-01-2021
TX003630,C3639,25-34,Prefer not to say,Kolkata,IoT Sneakers,1,170.8,170.8,Yes,WiFi,112.42,11-12-2022
TX003631,C5210,25-34,Prefer not to say,Bengaluru,Smart Jacket,1,390.79,390.79,No,NA,224.99,09-10-2021
TX003632,C6169,18-24,Non-binary,Mumbai,Smart Hat,1,65.83,65.83,Yes,NFC,154.8,07-03-2023
TX003633,C5285,55+,Male,Delhi,IoT Sneakers,1,234.3,234.3,Yes,5G,427.73,02-06-2020
TX003634,C7625,25-34,Female,Bengaluru,Smartwatch,1,259.95,259.95,No,NA,213.47,08-08-2022
TX003635,C1578,35-44,Female,Hyderabad,Smartwatch,1,262.65,262.65,Yes,WiFi,98.64,10-02-2021
TX003636,C6638,35-44,Male,Pune,RFID Apparel,1,117.3,117.3,Yes,5G,199.18,29-10-2024
TX003637,C9339,35-44,Prefer not to say,Lucknow,AR Glasses,1,375.5,375.5,Yes,NFC,222.34,08-07-2021
TX003638,C5927,18-24,Prefer not to say,Pune,IoT Sneakers,1,232.53,232.53,No,NA,247.25,30-03-2021
TX003639,C3371,18-24,Prefer not to say,Ahmedabad,Smartwatch,1,203.81,203.81,No,NA,403.59,03-11-2021
TX003640,C4394,25-34,Prefer not to say,Kolkata,RFID Apparel,1,107.34,107.34,Yes,NFC,83.46,23-01-2021
TX003641,C7526,18-24,Prefer not to say,Mumbai,RFID Apparel,1,92.38,92.38,No,NA,209.6,24-01-2020
TX003642,C6254,55+,Non-binary,Delhi,Smartwatch,1,245.65,245.65,No,NA,385.7,06-08-2024
TX003643,C3058,35-44,Female,Kolkata,Smart Jacket,1,367.77,367.77,Yes,NFC,428.06,02-02-2023
TX003644,C9364,35-44,Male,Pune,Smartwatch,1,257.31,257.31,Yes,5G,306.55,28-07-2020
TX003645,C8972,25-34,Female,Bengaluru,Smart Jacket,1,430.13,430.13,Yes,WiFi,459.35,06-08-2022
TX003646,C3037,25-34,Prefer not to say,Bengaluru,RFID Apparel,1,69.39,69.39,Yes,5G,207.52,25-05-2020
TX003647,C3141,18-24,Male,Bengaluru,Smartwatch,1,312.27,312.27,No,NA,201.11,07-08-2021
TX003648,C7441,55+,Male,Ahmedabad,Smartwatch,1,279.05,279.05,Yes,NFC,230.52,13-05-2024
TX003649,C2478,25-34,Female,Lucknow,IoT Sneakers,1,164.75,164.75,No,NA,269.97,29-09-2023
TX003650,C7647,35-44,Male,Ahmedabad,Smartwatch,1,280.07,280.07,Yes,5G,119.4,14-10-2020
TX003651,C1647,18-24,Male,Mumbai,AR Glasses,1,574.76,574.76,No,NA,145.3,07-12-2021
TX003652,C3486,55+,Male,Pune,Smartwatch,1,172.05,172.05,No,NA,283.14,04-07-2020
TX003653,C3832,45-54,Non-binary,Bengaluru,AR Glasses,1,512.43,512.43,No,NA,372.58,16-11-2021
TX003654,C5224,25-34,Non-binary,Delhi,RFID Apparel,1,72.8,72.8,Yes,WiFi,243.9,30-03-2021
TX003655,C1109,25-34,Male,Kolkata,RFID Apparel,1,111.53,111.53,No,NA,264.73,23-04-2023
TX003656,C9230,18-24,Non-binary,Delhi,Smartwatch,1,224.07,224.07,No,NA,404.3,18-08-2024
TX003657,C4610,45-54,Female,Mumbai,RFID Apparel,1,67.99,67.99,No,NA,68.18,11-10-2024
TX003658,C6789,55+,Prefer not to say,Delhi,Smartwatch,1,215.47,215.47,Yes,WiFi,231.73,06-03-2024
TX003659,C9003,45-54,Non-binary,Delhi,Smartwatch,1,272.78,272.78,No,NA,461.95,09-12-2023
TX003660,C7768,35-44,Female,Ahmedabad,IoT Sneakers,1,151.45,151.45,No,NA,405.75,02-05-2025
TX003661,C8207,18-24,Female,Ahmedabad,Smartwatch,1,245.44,245.44,Yes,WiFi,371.92,25-12-2023
TX003662,C9750,25-34,Non-binary,Lucknow,Smart Jacket,1,395.95,395.95,No,NA,349.63,16-07-2024
TX003663,C3618,45-54,Prefer not to say,Mumbai,Smart Hat,1,86.59,86.59,Yes,NFC,264.39,31-10-2024
TX003664,C9492,45-54,Prefer not to say,Jaipur,IoT Sneakers,1,218.85,218.85,No,NA,421.27,07-01-2020
TX003665,C8159,45-54,Male,Ahmedabad,RFID Apparel,1,81.25,81.25,No,NA,294.01,17-04-2021
TX003666,C7717,55+,Male,Delhi,Smartwatch,1,199.37,199.37,Yes,WiFi,180.11,04-02-2022
TX003667,C9966,18-24,Non-binary,Delhi,IoT Sneakers,1,125.95,125.95,Yes,WiFi,123.12,21-02-2021
TX003668,C9321,45-54,Prefer not to say,Jaipur,Smartwatch,1,258.4,258.4,Yes,NFC,408.32,21-05-2024
TX003669,C1345,35-44,Prefer not to say,Lucknow,Smartwatch,1,292.21,292.21,No,NA,395.88,14-09-2023
TX003670,C8537,25-34,Female,Lucknow,RFID Apparel,1,82.7,82.7,Yes,5G,288.33,20-02-2020
TX003671,C6712,25-34,Male,Kolkata,AR Glasses,1,539.12,539.12,No,NA,228.8,17-03-2023
TX003672,C2323,45-54,Male,Delhi,Smartwatch,1,297.1,297.1,Yes,Bluetooth,391.01,17-08-2023
TX003673,C4699,35-44,Female,Jaipur,IoT Sneakers,1,120.15,120.15,Yes,5G,412.32,27-03-2020
TX003674,C8076,18-24,Female,Hyderabad,Smartwatch,1,231.63,231.63,Yes,NFC,237.08,23-05-2025
TX003675,C2032,25-34,Non-binary,Pune,Smart Jacket,1,355.01,355.01,Yes,WiFi,153.78,24-05-2022
TX003676,C1845,25-34,Non-binary,Jaipur,Smart Jacket,1,396.29,396.29,No,NA,117.17,27-04-2024
TX003677,C2734,35-44,Male,Chennai,IoT Sneakers,1,150.8,150.8,Yes,NFC,155.28,17-01-2024
TX003678,C1793,25-34,Non-binary,Mumbai,IoT Sneakers,1,189.08,189.08,No,NA,328.83,21-05-2025
TX003679,C1613,35-44,Non-binary,Chennai,RFID Apparel,1,123.45,123.45,No,NA,221.56,14-03-2021
TX003680,C3253,35-44,Female,Mumbai,Smartwatch,1,214.28,214.28,Yes,5G,140.94,27-04-2025
TX003681,C5436,45-54,Non-binary,Bengaluru,RFID Apparel,1,85.43,85.43,Yes,Bluetooth,133.28,03-09-2021
TX003682,C1061,25-34,Non-binary,Kolkata,IoT Sneakers,1,233.9,233.9,No,NA,215.21,21-08-2022
TX003683,C6955,25-34,Non-binary,Jaipur,Smart Jacket,1,293.45,293.45,Yes,Bluetooth,332.54,24-08-2022
TX003684,C7630,25-34,Prefer not to say,Jaipur,Smart Jacket,1,460.47,460.47,Yes,Bluetooth,274.7,03-03-2021
TX003685,C1605,45-54,Non-binary,Delhi,AR Glasses,1,598.92,598.92,Yes,5G,343.5,11-03-2022
TX003686,C1310,35-44,Female,Jaipur,Smart Jacket,1,461.72,461.72,No,NA,292.27,31-07-2023
TX003687,C2570,18-24,Non-binary,Pune,Smartwatch,1,290.45,290.45,Yes,Bluetooth,148.79,27-03-2020
TX003688,C5517,55+,Female,Lucknow,Smartwatch,1,251.45,251.45,Yes,Bluetooth,448.06,11-04-2020
TX003689,C3941,18-24,Male,Mumbai,RFID Apparel,1,122.23,122.23,No,NA,103.42,10-04-2020
TX003690,C8726,55+,Non-binary,Jaipur,Smart Hat,1,56.53,56.53,No,NA,161.22,10-03-2022
TX003691,C2988,35-44,Male,Bengaluru,Smartwatch,1,294.59,294.59,Yes,5G,247.28,26-08-2023
TX003692,C8387,55+,Male,Bengaluru,IoT Sneakers,1,156.92,156.92,No,NA,179.37,21-03-2020
TX003693,C3553,35-44,Female,Lucknow,RFID Apparel,1,124,124,No,NA,75.51,31-05-2021
TX003694,C1376,18-24,Non-binary,Pune,IoT Sneakers,1,208.54,208.54,No,NA,294.72,09-04-2020
TX003695,C6721,25-34,Prefer not to say,Lucknow,IoT Sneakers,1,163,163,No,NA,319.66,06-04-2021
TX003696,C8453,18-24,Male,Lucknow,IoT Sneakers,1,199.13,199.13,Yes,NFC,401.69,20-09-2022
TX003697,C9207,45-54,Male,Jaipur,AR Glasses,1,604.99,604.99,No,NA,336.17,12-07-2024
TX003698,C5084,45-54,Male,Jaipur,RFID Apparel,1,85.91,85.91,No,NA,94.42,26-04-2022
TX003699,C2348,25-34,Male,Mumbai,AR Glasses,1,385.09,385.09,Yes,5G,155.41,31-12-2021
TX003700,C9757,45-54,Male,Kolkata,IoT Sneakers,1,142.5,142.5,Yes,NFC,263.4,08-10-2023
TX003701,C2813,35-44,Male,Bengaluru,IoT Sneakers,1,129.81,129.81,No,NA,358.33,28-12-2024
TX003702,C2073,55+,Male,Chennai,IoT Sneakers,1,226.24,226.24,No,NA,309.63,01-01-2022
TX003703,C8020,18-24,Female,Hyderabad,Smart Jacket,1,339.16,339.16,Yes,Bluetooth,279.73,11-05-2022
TX003704,C6936,18-24,Non-binary,Bengaluru,Smartwatch,1,262.37,262.37,Yes,Bluetooth,235.12,06-01-2020
TX003705,C4475,55+,Male,Lucknow,Smartwatch,1,209.04,209.04,No,NA,291.74,01-11-2021
TX003706,C6424,45-54,Prefer not to say,Delhi,IoT Sneakers,1,195.58,195.58,Yes,Bluetooth,243.44,27-01-2022
TX003707,C2402,55+,Non-binary,Chennai,Smartwatch,1,186.46,186.46,Yes,5G,146.52,26-07-2020
TX003708,C5249,35-44,Non-binary,Bengaluru,Smart Jacket,1,249.94,249.94,Yes,NFC,461.48,19-02-2024
TX003709,C5919,35-44,Prefer not to say,Pune,RFID Apparel,1,79.11,79.11,Yes,5G,268.46,03-11-2024
TX003710,C5958,45-54,Female,Bengaluru,IoT Sneakers,1,160.66,160.66,No,NA,240.33,06-01-2020
TX003711,C8275,35-44,Non-binary,Ahmedabad,Smartwatch,1,203.65,203.65,No,NA,137.49,19-09-2020
TX003712,C4544,45-54,Prefer not to say,Pune,RFID Apparel,1,71.04,71.04,No,NA,194.62,24-08-2023
TX003713,C4871,55+,Prefer not to say,Hyderabad,Smartwatch,1,166.05,166.05,Yes,NFC,244.88,06-11-2020
TX003714,C8906,25-34,Non-binary,Mumbai,Smart Jacket,1,316.47,316.47,Yes,5G,479.55,08-05-2022
TX003715,C5394,55+,Female,Bengaluru,RFID Apparel,1,116.8,116.8,No,NA,160.07,08-05-2025
TX003716,C7550,18-24,Female,Ahmedabad,Smart Jacket,1,378.63,378.63,Yes,5G,402.02,23-08-2020
TX003717,C8003,45-54,Non-binary,Ahmedabad,AR Glasses,1,427.56,427.56,Yes,WiFi,399.33,30-05-2025
TX003718,C5314,25-34,Male,Chennai,Smart Jacket,2,256.85,513.7,No,NA,239.02,15-11-2022
TX003719,C5064,25-34,Female,Mumbai,Smartwatch,1,307.45,307.45,No,NA,367.24,31-03-2025
TX003720,C2943,25-34,Male,Pune,Smartwatch,1,201.46,201.46,No,NA,224.27,29-04-2022
TX003721,C1613,35-44,Non-binary,Ahmedabad,Smart Jacket,2,415.92,831.84,No,NA,246.64,06-11-2023
TX003722,C7894,45-54,Non-binary,Jaipur,Smart Hat,1,56.02,56.02,No,NA,421.38,25-10-2024
TX003723,C9803,55+,Female,Jaipur,AR Glasses,1,631.73,631.73,Yes,WiFi,308.7,20-03-2021
TX003724,C3442,45-54,Non-binary,Bengaluru,Smart Hat,1,80.89,80.89,No,NA,313.99,18-02-2023
TX003725,C4730,45-54,Female,Pune,RFID Apparel,1,107.45,107.45,No,NA,276.84,16-07-2022
TX003726,C5625,55+,Prefer not to say,Mumbai,Smartwatch,1,208.83,208.83,No,NA,413.66,20-01-2023
TX003727,C4216,18-24,Non-binary,Pune,IoT Sneakers,1,182.94,182.94,Yes,NFC,327.54,26-10-2024
TX003728,C8149,35-44,Prefer not to say,Lucknow,RFID Apparel,1,100.74,100.74,No,NA,72.37,24-03-2022
TX003729,C1149,55+,Non-binary,Jaipur,Smart Jacket,1,417.1,417.1,Yes,Bluetooth,210,21-12-2020
TX003730,C3443,35-44,Prefer not to say,Ahmedabad,Smartwatch,2,267.29,534.58,Yes,5G,319.55,17-09-2024
TX003731,C7381,25-34,Prefer not to say,Lucknow,IoT Sneakers,1,187.92,187.92,Yes,5G,391.14,27-04-2020
TX003732,C8259,25-34,Male,Delhi,IoT Sneakers,1,184.81,184.81,No,NA,210.59,28-03-2022
TX003733,C2698,55+,Non-binary,Delhi,Smart Hat,1,79.48,79.48,Yes,NFC,325.51,31-12-2022
TX003734,C3138,18-24,Female,Bengaluru,Smart Jacket,1,463.14,463.14,No,NA,371.77,30-06-2024
TX003735,C3619,25-34,Non-binary,Mumbai,Smart Jacket,1,271.19,271.19,No,NA,359.96,08-12-2023
TX003736,C8982,18-24,Male,Bengaluru,Smartwatch,1,164.9,164.9,No,NA,142.4,10-10-2022
TX003737,C4138,25-34,Prefer not to say,Delhi,Smartwatch,1,194.19,194.19,No,NA,395.53,05-11-2021
TX003738,C7251,25-34,Non-binary,Chennai,Smart Jacket,1,393.21,393.21,No,NA,117.55,27-01-2021
TX003739,C3177,45-54,Non-binary,Pune,Smart Jacket,1,376.04,376.04,No,NA,159,01-06-2024
TX003740,C8398,45-54,Male,Jaipur,Smartwatch,1,296.78,296.78,Yes,NFC,184.53,12-06-2023
TX003741,C1629,25-34,Prefer not to say,Delhi,Smart Jacket,1,303.81,303.81,No,NA,200.93,18-04-2021
TX003742,C7780,25-34,Prefer not to say,Pune,AR Glasses,1,418.08,418.08,Yes,NFC,104.52,05-06-2021
TX003743,C8957,35-44,Female,Kolkata,Smartwatch,1,303.84,303.84,No,NA,447.62,14-11-2024
TX003744,C2914,45-54,Male,Jaipur,Smart Jacket,1,335.66,335.66,No,NA,403.37,09-02-2022
TX003745,C9748,45-54,Female,Delhi,Smartwatch,2,249.47,498.94,No,NA,233.76,26-09-2024
TX003746,C7631,18-24,Male,Lucknow,Smartwatch,1,283.08,283.08,No,NA,429.81,05-02-2024
TX003747,C8979,35-44,Non-binary,Hyderabad,Smart Jacket,1,320.63,320.63,No,NA,125.63,07-10-2020
TX003748,C8315,55+,Prefer not to say,Hyderabad,RFID Apparel,1,119.11,119.11,Yes,WiFi,261.86,18-02-2020
TX003749,C9064,35-44,Female,Ahmedabad,Smartwatch,1,256.85,256.85,No,NA,138.09,05-09-2024
TX003750,C7694,35-44,Non-binary,Delhi,RFID Apparel,1,77.66,77.66,No,NA,113.45,09-10-2024
TX003751,C6503,35-44,Prefer not to say,Jaipur,RFID Apparel,1,79.89,79.89,No,NA,79.29,11-11-2020
TX003752,C5387,35-44,Non-binary,Lucknow,Smart Hat,1,91.96,91.96,Yes,WiFi,318.6,22-10-2024
TX003753,C1735,35-44,Non-binary,Bengaluru,RFID Apparel,1,85.44,85.44,No,NA,197,09-01-2021
TX003754,C5624,35-44,Non-binary,Lucknow,RFID Apparel,1,114.78,114.78,No,NA,89.98,15-05-2023
TX003755,C8885,55+,Non-binary,Chennai,RFID Apparel,1,76.89,76.89,Yes,WiFi,140.41,03-01-2020
TX003756,C1873,25-34,Female,Chennai,IoT Sneakers,1,205.08,205.08,Yes,WiFi,155.41,14-02-2024
TX003757,C9723,45-54,Male,Chennai,RFID Apparel,1,78.06,78.06,Yes,Bluetooth,215.03,15-06-2025
TX003758,C4195,25-34,Female,Jaipur,Smartwatch,1,193.64,193.64,Yes,Bluetooth,456.68,14-07-2023
TX003759,C9781,25-34,Male,Lucknow,Smart Jacket,1,460,460,Yes,Bluetooth,232.83,17-03-2022
TX003760,C3402,25-34,Non-binary,Kolkata,AR Glasses,1,388.45,388.45,No,NA,464.83,02-08-2023
TX003761,C2270,45-54,Male,Ahmedabad,AR Glasses,1,588.04,588.04,No,NA,331.62,23-09-2020
TX003762,C2054,35-44,Male,Bengaluru,IoT Sneakers,1,226.06,226.06,Yes,Bluetooth,379.1,08-03-2025
TX003763,C9557,55+,Prefer not to say,Hyderabad,Smartwatch,1,210.98,210.98,Yes,NFC,370.06,09-03-2023
TX003764,C6350,55+,Female,Delhi,Smartwatch,1,304.51,304.51,No,NA,300.12,30-07-2022
TX003765,C3763,45-54,Non-binary,Hyderabad,RFID Apparel,1,73,73,No,NA,277.67,14-01-2024
TX003766,C2515,45-54,Female,Bengaluru,Smartwatch,1,235.57,235.57,Yes,NFC,194.81,24-10-2024
TX003767,C1549,25-34,Male,Jaipur,RFID Apparel,1,80.47,80.47,Yes,NFC,179.61,13-03-2025
TX003768,C2770,55+,Prefer not to say,Mumbai,RFID Apparel,2,99.84,199.68,No,NA,94.35,13-05-2025
TX003769,C6441,55+,Prefer not to say,Kolkata,RFID Apparel,1,90.49,90.49,Yes,NFC,122.16,10-12-2024
TX003770,C7040,25-34,Male,Bengaluru,Smart Jacket,1,346.85,346.85,Yes,5G,215.14,21-04-2025
TX003771,C3697,35-44,Male,Delhi,RFID Apparel,1,122.35,122.35,Yes,NFC,267.09,16-05-2021
TX003772,C1579,25-34,Male,Lucknow,Smart Jacket,1,412.6,412.6,No,NA,290.87,06-08-2023
TX003773,C3155,25-34,Female,Lucknow,Smartwatch,1,196.92,196.92,No,NA,403.17,03-02-2020
TX003774,C7489,18-24,Male,Chennai,Smart Jacket,1,418.25,418.25,Yes,NFC,112.12,11-08-2022
TX003775,C5603,18-24,Female,Kolkata,RFID Apparel,1,98.77,98.77,Yes,Bluetooth,187.39,30-07-2023
TX003776,C9718,35-44,Prefer not to say,Ahmedabad,IoT Sneakers,1,142.81,142.81,Yes,Bluetooth,267.63,17-02-2021
TX003777,C4438,18-24,Non-binary,Lucknow,Smart Jacket,1,272.82,272.82,No,NA,148.37,05-05-2024
TX003778,C2120,45-54,Prefer not to say,Kolkata,IoT Sneakers,1,139.62,139.62,No,NA,192.91,02-11-2023
TX003779,C4202,35-44,Prefer not to say,Mumbai,Smart Hat,1,90.75,90.75,No,NA,250.3,25-10-2024
TX003780,C5266,18-24,Prefer not to say,Mumbai,RFID Apparel,1,94.46,94.46,Yes,5G,134.53,09-01-2024
TX003781,C2332,25-34,Male,Chennai,Smartwatch,1,299.04,299.04,Yes,5G,324.05,04-05-2024
TX003782,C2762,18-24,Male,Pune,Smartwatch,1,202.04,202.04,No,NA,429.71,06-10-2024
TX003783,C7508,45-54,Female,Bengaluru,Smartwatch,1,222.85,222.85,No,NA,442.98,12-04-2021
TX003784,C2322,35-44,Non-binary,Ahmedabad,IoT Sneakers,1,208.43,208.43,Yes,5G,116.31,13-05-2024
TX003785,C3859,35-44,Prefer not to say,Mumbai,Smartwatch,1,291.01,291.01,No,NA,95.52,15-11-2024
TX003786,C3978,35-44,Non-binary,Ahmedabad,RFID Apparel,1,115.46,115.46,Yes,WiFi,196.86,26-10-2024
TX003787,C3629,45-54,Female,Kolkata,Smart Hat,1,55.53,55.53,No,NA,431.02,10-01-2020
TX003788,C6533,18-24,Non-binary,Pune,Smart Jacket,1,297.41,297.41,Yes,Bluetooth,400.89,08-02-2023
TX003789,C8628,25-34,Prefer not to say,Mumbai,RFID Apparel,1,98.88,98.88,No,NA,86.26,11-01-2020
TX003790,C9808,25-34,Male,Lucknow,IoT Sneakers,1,163.6,163.6,No,NA,258.6,03-03-2021
TX003791,C7500,45-54,Prefer not to say,Chennai,RFID Apparel,1,76.25,76.25,No,NA,271.95,02-06-2023
TX003792,C2702,25-34,Non-binary,Chennai,RFID Apparel,1,75.47,75.47,No,NA,175.43,20-04-2025
TX003793,C2543,55+,Male,Kolkata,Smartwatch,1,202.34,202.34,No,NA,359.45,21-06-2024
TX003794,C8929,25-34,Non-binary,Chennai,RFID Apparel,1,81.29,81.29,Yes,5G,85.18,30-12-2024
TX003795,C7185,55+,Male,Jaipur,Smart Jacket,1,366.03,366.03,Yes,Bluetooth,391.66,30-10-2022
TX003796,C4082,25-34,Non-binary,Chennai,RFID Apparel,1,87.1,87.1,Yes,5G,205.96,17-06-2023
TX003797,C2222,45-54,Male,Jaipur,Smartwatch,1,159.77,159.77,Yes,WiFi,281.19,18-11-2020
TX003798,C4594,55+,Prefer not to say,Delhi,Smart Jacket,1,345.42,345.42,No,NA,454.42,27-03-2025
TX003799,C1988,35-44,Female,Mumbai,RFID Apparel,1,92.64,92.64,No,NA,156.18,21-05-2021
TX003800,C5791,55+,Prefer not to say,Ahmedabad,Smart Hat,1,73.88,73.88,No,NA,490.04,05-09-2020
TX003801,C5059,45-54,Non-binary,Pune,Smartwatch,1,296.59,296.59,No,NA,150.22,20-09-2023
TX003802,C1172,25-34,Male,Jaipur,Smartwatch,1,264.19,264.19,Yes,NFC,306.82,29-03-2025
TX003803,C2223,18-24,Female,Kolkata,IoT Sneakers,1,156.32,156.32,No,NA,304.11,17-11-2023
TX003804,C5973,45-54,Prefer not to say,Mumbai,Smart Hat,1,70.48,70.48,No,NA,398.69,10-11-2022
TX003805,C7073,18-24,Female,Jaipur,Smartwatch,1,280.86,280.86,No,NA,96.71,21-03-2022
TX003806,C8332,55+,Female,Ahmedabad,Smart Jacket,1,267.66,267.66,No,NA,262.09,28-07-2023
TX003807,C7825,25-34,Prefer not to say,Chennai,AR Glasses,1,568.16,568.16,Yes,Bluetooth,349.77,31-03-2025
TX003808,C8609,55+,Male,Kolkata,IoT Sneakers,1,141.94,141.94,No,NA,436.7,17-01-2022
TX003809,C1942,18-24,Non-binary,Pune,Smartwatch,1,295.21,295.21,No,NA,282.29,30-10-2021
TX003810,C6538,55+,Prefer not to say,Lucknow,IoT Sneakers,1,139.58,139.58,No,NA,244.12,09-03-2025
TX003811,C9119,35-44,Female,Ahmedabad,IoT Sneakers,1,186.77,186.77,Yes,NFC,304.71,07-12-2023
TX003812,C4193,25-34,Female,Lucknow,IoT Sneakers,1,124.44,124.44,No,NA,460.64,06-05-2021
TX003813,C4791,18-24,Male,Ahmedabad,RFID Apparel,1,81.27,81.27,Yes,Bluetooth,267.59,14-06-2020
TX003814,C2338,45-54,Male,Mumbai,Smart Jacket,1,444.8,444.8,No,NA,265.9,05-06-2022
TX003815,C2155,45-54,Non-binary,Bengaluru,AR Glasses,1,596.26,596.26,Yes,WiFi,196.32,09-05-2020
TX003816,C2171,18-24,Prefer not to say,Mumbai,Smartwatch,1,295.74,295.74,No,NA,283.78,30-12-2022
TX003817,C6927,35-44,Female,Ahmedabad,IoT Sneakers,1,149.51,149.51,Yes,WiFi,269.34,03-11-2021
TX003818,C9988,18-24,Female,Ahmedabad,RFID Apparel,1,91.87,91.87,No,NA,121.59,06-06-2024
TX003819,C8132,25-34,Prefer not to say,Lucknow,Smart Jacket,2,281.47,562.94,No,NA,223.5,03-10-2024
TX003820,C2755,45-54,Prefer not to say,Pune,RFID Apparel,1,78.12,78.12,Yes,NFC,63.68,19-12-2020
TX003821,C1406,45-54,Female,Bengaluru,RFID Apparel,1,67.49,67.49,No,NA,79.64,05-07-2021
TX003822,C9688,25-34,Male,Lucknow,Smart Hat,1,74.01,74.01,Yes,WiFi,260.78,26-03-2025
TX003823,C8511,55+,Non-binary,Lucknow,Smartwatch,1,304.8,304.8,Yes,Bluetooth,164.82,29-09-2021
TX003824,C9014,45-54,Female,Bengaluru,IoT Sneakers,2,226.27,452.54,No,NA,217.88,26-01-2020
TX003825,C2950,35-44,Male,Kolkata,Smartwatch,1,310.56,310.56,No,NA,345.93,12-02-2024
TX003826,C1934,35-44,Non-binary,Chennai,AR Glasses,1,565.57,565.57,No,NA,346.17,08-03-2025
TX003827,C9990,25-34,Male,Jaipur,Smartwatch,1,254.03,254.03,Yes,Bluetooth,414.78,15-12-2022
TX003828,C8439,45-54,Non-binary,Lucknow,RFID Apparel,1,114.46,114.46,Yes,WiFi,124.73,17-10-2021
TX003829,C8357,25-34,Non-binary,Chennai,Smartwatch,1,167.04,167.04,Yes,NFC,200.69,08-08-2021
